ID,year,loan_limit,Gender,approv_in_adv,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,LTV,Region,Security_Type,Status,dtir1
25891,2019,cf,Sex Not Available,,p2,l1,nopc,nob/c,636500,4.375,0.2859,7064.56,360,not_neg,not_int,not_lpsm,838000.0,home,1U,16200.0,CIB,512,CIB,25-34,90.93309859,south,direct,1,47.0
25114,2019,cf,Joint,,p4,l1,nopc,nob/c,446500,5.19,1.2567,16087.19,348,not_neg,not_int,lpsm,668000.0,home,1U,12600.0,EXP,644,EXP,,23.77232143,south,direct,1,33.0
25237,2019,ncf,Female,nopre,p1,l1,nopc,nob/c,436500,3.5,-0.7191,5000.0,180,not_neg,not_int,lpsm,628000.0,home,3U,78120.0,EXP,720,EXP,25-34,67.578125,south,direct,0,28.0
25866,2019,cf,Sex Not Available,nopre,p4,l1,opc,nob/c,376500,3.625,0.5971,1071.48,156,not_neg,not_int,not_lpsm,2398000.0,home,2U,71220.0,CIB,553,EXP,65-74,43.47527473,North,direct,0,19.0
25271,2019,cf,Male,nopre,p3,l1,opc,nob/c,386500,4.5,1.0065,1645.03,276,not_neg,not_int,not_lpsm,3848000.0,home,1U,7020.0,CIB,665,EXP,<25,58.97277228,North-East,direct,1,32.0
25587,2019,cf,Joint,nopre,p2,l1,nopc,b/c,206500,5.625,-0.297,3725.18,228,not_neg,not_int,not_lpsm,848000.0,home,1U,17580.0,CRIF,652,CIB,65-74,79.50507614,North-East,direct,0,8.0
24919,2019,cf,Female,nopre,p1,l1,nopc,nob/c,156500,4.49,1.711,1308.29,144,not_neg,not_int,not_lpsm,338000.0,home,4U,9900.0,CRIF,722,CIB,>74,94.85645933,south,direct,0,53.0
25797,2019,ncf,Male,pre,p3,l1,nopc,nob/c,336500,4.125,0.0258,5637.5,336,not_neg,not_int,not_lpsm,688000.0,home,1U,9060.0,CRIF,761,CIB,55-64,56.00165563,south,direct,0,45.0
25691,2019,ncf,Female,nopre,p3,l1,nopc,nob/c,376500,3.625,0.3858,8079.2,360,not_neg,not_int,not_lpsm,628000.0,home,1U,10440.0,EQUI,757,EXP,55-64,69.26523297,North,direct,0,25.0
25886,2019,ncf,Female,nopre,p3,l1,nopc,nob/c,356500,3.625,-0.1506,7254.1,324,not_neg,not_int,not_lpsm,998000.0,home,4U,13140.0,CRIF,668,EXP,>74,58.83152174,south,direct,0,42.0
25437,2019,cf,Male,nopre,p2,l2,nopc,nob/c,386500,4.375,1.1688,11470.17,360,neg_amm,not_int,not_lpsm,758000.0,home,1U,8520.0,EQUI,598,EXP,>74,95.48710602,North-East,direct,0,17.0
25568,2019,cf,Sex Not Available,nopre,p1,l1,nopc,b/c,1226500,2.875,0.5347,1431.25,120,not_neg,not_int,lpsm,338000.0,home,3U,8400.0,EXP,763,CIB,25-34,57.75039746,North,direct,1,45.0
25286,2019,,Joint,nopre,p4,l2,opc,b/c,146500,3.25,0.925,10305.45,240,not_neg,int_only,not_lpsm,158000.0,home,1U,5220.0,CIB,626,EXP,,84.26640927,south,direct,0,19.0
25636,2019,cf,Female,nopre,p1,l1,nopc,b/c,596500,3.125,0.5145,2131.24,228,not_neg,not_int,not_lpsm,208000.0,home,2U,12600.0,EXP,803,EXP,45-54,87.18637993,south,direct,0,47.0
25296,2019,cf,Joint,pre,p3,l1,nopc,b/c,116500,4.18,-0.7191,485.55,228,not_neg,not_int,not_lpsm,398000.0,home,2U,3360.0,CIB,723,CIB,55-64,96.95767196,North,direct,0,32.0
25627,2019,,Joint,pre,p3,l1,nopc,nob/c,636500,,0.2299,8059.0,180,not_neg,not_int,not_lpsm,728000.0,home,1U,,CIB,843,EXP,65-74,73.93617021,south,direct,0,14.0
25211,2019,cf,Male,nopre,p4,l1,nopc,b/c,516500,5.375,0.5387,3777.88,108,not_neg,not_int,not_lpsm,1308000.0,home,1U,6840.0,CIB,591,EXP,55-64,54.62962963,North,direct,0,37.0
25206,2019,ncf,Sex Not Available,nopre,p3,l1,nopc,nob/c,1376500,3.75,0.5849,7928.75,180,not_neg,not_int,not_lpsm,278000.0,home,1U,14100.0,CIB,686,EXP,,29.16666667,North,direct,1,11.0
25077,2019,ncf,Male,nopre,p1,l1,nopc,nob/c,726500,4.375,-0.1519,1552.63,336,not_neg,not_int,not_lpsm,1258000.0,home,1U,8760.0,CRIF,830,EXP,45-54,69.80633803,North,direct,0,37.0
25783,2019,ncf,Male,nopre,p3,l1,nopc,b/c,526500,5.19,-0.1484,3012.5,180,neg_amm,int_only,not_lpsm,658000.0,home,1U,21660.0,CRIF,830,CIB,45-54,63.48920863,North,direct,1,52.0
25856,2019,cf,Male,pre,p3,l2,nopc,nob/c,176500,3.25,0.559,995.67,348,neg_amm,int_only,not_lpsm,1268000.0,home,1U,14880.0,EQUI,512,CIB,65-74,66.18303571,North,direct,0,
25174,2019,cf,Female,nopre,p3,l1,nopc,nob/c,156500,3.69,0.2555,1752.4,192,not_neg,not_int,not_lpsm,828000.0,home,2U,4380.0,CRIF,555,CIB,35-44,80.70934256,North,direct,0,61.0
25234,2019,cf,Female,pre,p4,l1,nopc,b/c,206500,5.19,1.2197,1678.75,228,not_neg,int_only,not_lpsm,118000.0,home,1U,6300.0,CIB,783,CIB,45-54,78.01003344,North,direct,0,7.0
25371,2019,cf,Sex Not Available,nopre,p4,l1,nopc,nob/c,406500,4.99,0.0368,1557.42,240,not_neg,not_int,not_lpsm,2608000.0,home,1U,2400.0,CRIF,898,CIB,65-74,93.59567901,North,direct,0,34.0
25525,2019,ncf,Male,nopre,p3,l1,nopc,nob/c,156500,4.25,0.293,786.33,360,neg_amm,not_int,not_lpsm,568000.0,home,1U,1800.0,EXP,623,CIB,35-44,72.10365854,North-East,direct,0,34.0
25824,2019,,Male,pre,p3,l1,nopc,nob/c,676500,4.875,-0.0601,13611.13,300,not_neg,not_int,not_lpsm,898000.0,home,2U,9060.0,CIB,520,CIB,,50.30940594,North,direct,0,50.0
25098,2019,,Male,pre,p1,l2,nopc,nob/c,636500,,0.0923,1787.19,276,not_neg,not_int,not_lpsm,998000.0,home,1U,4980.0,EXP,765,CIB,45-54,97.18137255,North,direct,1,21.0
25431,2019,cf,Sex Not Available,nopre,p4,l1,opc,nob/c,606500,3.75,-0.0685,6380.0,240,neg_amm,not_int,not_lpsm,1128000.0,home,1U,2580.0,CRIF,809,EXP,35-44,62.30314961,North,direct,0,40.0
25559,2019,,Male,nopre,p4,l2,nopc,nob/c,286500,5.75,0.6883,1928.39,348,not_neg,not_int,not_lpsm,1008000.0,home,2U,8760.0,EXP,739,CIB,55-64,95.16806723,North,direct,0,36.0
25622,2019,cf,Male,nopre,p4,l1,nopc,nob/c,276500,,-0.1318,1345.0,324,neg_amm,not_int,lpsm,2608000.0,home,1U,7200.0,EXP,838,CIB,65-74,99.27884615,North-East,direct,0,43.0
25652,2019,,Female,nopre,p1,l1,nopc,nob/c,826500,4.18,0.0687,7265.8,180,not_neg,int_only,not_lpsm,678000.0,home,1U,11160.0,CRIF,900,CIB,45-54,102.9513889,south,direct,0,56.0
25867,2019,ncf,Joint,nopre,p4,l1,nopc,nob/c,376500,3.25,0.4597,6064.0,180,not_neg,not_int,not_lpsm,1208000.0,home,1U,3600.0,CIB,530,EXP,25-34,88.48870056,central,direct,1,
25067,2019,cf,Male,pre,p4,l1,nopc,b/c,396500,5.19,0.4646,4926.52,360,not_neg,not_int,not_lpsm,1758000.0,home,1U,9060.0,CIB,838,EXP,65-74,48.06701031,central,direct,0,19.0
25582,2019,cf,Joint,nopre,p1,l1,opc,nob/c,596500,,0.5641,3910.0,180,not_neg,not_int,not_lpsm,318000.0,home,1U,1380.0,EXP,654,EXP,45-54,88.61464968,south,direct,1,60.0
25100,2019,cf,Male,nopre,p2,l1,nopc,nob/c,356500,4.18,0.4465,7.9,300,not_neg,not_int,not_lpsm,78000.0,home,3U,5880.0,CRIF,685,EXP,45-54,95.68273092,North,direct,0,38.0
25544,2019,cf,Male,nopre,p1,l1,nopc,nob/c,126500,4.375,0.8289,4663.95,312,not_neg,not_int,not_lpsm,158000.0,home,1U,16200.0,EXP,537,CIB,55-64,97.18137255,south,direct,0,34.0
25304,2019,cf,Female,nopre,p1,l1,opc,nob/c,406500,4.18,0.2789,1749.5,240,not_neg,not_int,lpsm,108000.0,home,4U,8940.0,CRIF,838,CIB,45-54,52.12585034,south,direct,0,
24928,2019,cf,Sex Not Available,nopre,p3,l1,nopc,nob/c,1226500,3.875,0.5677,10489.0,288,not_neg,not_int,lpsm,488000.0,home,1U,1680.0,EXP,558,CIB,25-34,97.54273504,North,direct,0,60.0
24932,2019,cf,Male,nopre,p2,l1,nopc,nob/c,416500,4.49,0.1297,3155.0,108,neg_amm,not_int,lpsm,1158000.0,home,1U,5220.0,CRIF,717,CIB,45-54,77.17391304,central,direct,0,9.0
25127,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,86500,4.5,1.2567,4156.25,228,not_neg,not_int,not_lpsm,88000.0,home,4U,8580.0,EQUI,783,CIB,>74,52.42456897,North,direct,0,24.0
25541,2019,ncf,Joint,nopre,p1,l2,nopc,nob/c,1226500,4.25,-0.3777,6869.63,348,not_neg,not_int,lpsm,938000.0,home,1U,9060.0,EXP,645,CIB,55-64,89.22594142,south,direct,0,37.0
25699,2019,cf,Female,nopre,p4,l2,nopc,nob/c,1506500,5.75,0.0176,1818.9,240,not_neg,not_int,not_lpsm,68000.0,home,1U,6420.0,EXP,686,EXP,>74,87.92134831,North,direct,0,
25519,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,186500,4.25,0.1563,1752.4,348,not_neg,not_int,not_lpsm,1508000.0,home,2U,12660.0,EQUI,759,EXP,45-54,29.16666667,south,direct,0,21.0
25135,2019,,Sex Not Available,nopre,p4,l2,nopc,b/c,256500,3.5,1.4426,5760.0,96,not_neg,not_int,not_lpsm,478000.0,home,2U,9060.0,CRIF,505,EXP,>74,75.06510417,North,direct,0,33.0
25296,2019,cf,Male,nopre,p4,l1,nopc,b/c,636500,3.25,0.4093,4347.8,324,not_neg,not_int,not_lpsm,578000.0,home,1U,12840.0,CRIF,649,EXP,<25,37.21294363,North,direct,1,12.0
25019,2019,,Sex Not Available,pre,p1,l1,opc,nob/c,696500,5.5,0.3555,4866.2,180,not_neg,not_int,not_lpsm,1258000.0,home,2U,13620.0,EXP,752,EXP,45-54,69.25872093,North,direct,1,48.0
24986,2019,ncf,Female,nopre,p3,l1,nopc,nob/c,646500,,0.0258,3455.75,108,not_neg,int_only,not_lpsm,168000.0,home,1U,17340.0,EXP,516,CIB,55-64,97.11055276,North,direct,0,13.0
25657,2019,cf,Joint,nopre,p3,l1,nopc,b/c,156500,2.75,0.7581,916.0,240,not_neg,int_only,not_lpsm,318000.0,home,1U,5880.0,CRIF,729,CIB,>74,35.25280899,North,direct,0,11.0
25530,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,396500,,-0.477,6500.0,96,not_neg,int_only,not_lpsm,2008000.0,home,1U,8340.0,EXP,686,CIB,35-44,71.06741573,south,direct,0,42.0
