ID,year,loan_limit,Gender,approv_in_adv,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,LTV,Region,Security_Type,Status,dtir1
25563,2019,cf,Female,nopre,p3,l1,nopc,nob/c,476500,4.25,0.3337,433.6,228,not_neg,not_int,not_lpsm,878000.0,home,1U,7860.0,CIB,522,EXP,,77.10355987,central,direct,1,43.0
25525,2019,cf,Female,nopre,p3,l1,nopc,nob/c,136500,4.75,0.7771,10255.23,96,not_neg,not_int,not_lpsm,1018000.0,home,1U,4320.0,CIB,822,CIB,>74,59.80801336,south,direct,0,
25305,2019,cf,Male,,p3,l1,nopc,nob/c,526500,3.625,-0.2292,5033.28,288,not_neg,not_int,not_lpsm,258000.0,home,1U,2760.0,CRIF,774,CIB,55-64,91.015625,North,direct,1,16.0
25522,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,986500,3.7,1.0648,4595.02,180,not_neg,not_int,not_lpsm,528000.0,home,1U,78120.0,EXP,647,EXP,45-54,93.17434211,south,direct,0,
24972,2019,cf,Male,,p3,l1,nopc,nob/c,706500,4.75,0.3725,3.61,180,not_neg,not_int,not_lpsm,868000.0,home,1U,23760.0,EXP,544,EXP,25-34,75.17361111,North,direct,0,40.0
25235,2019,cf,Joint,nopre,p4,l1,opc,nob/c,346500,3.625,1.0898,179.04,300,neg_amm,not_int,not_lpsm,538000.0,home,1U,17340.0,CRIF,879,EXP,25-34,83.63453815,North,direct,1,39.0
25061,2019,cf,Female,nopre,p4,l1,nopc,nob/c,116500,3.99,0.1946,2716.74,192,not_neg,int_only,not_lpsm,398000.0,home,1U,7200.0,EXP,533,CIB,55-64,57.4602122,North,direct,0,20.0
25604,2019,cf,Female,pre,p2,l1,nopc,nob/c,336500,4.625,0.1061,2171.25,240,not_neg,not_int,lpsm,978000.0,home,1U,25680.0,CIB,639,EXP,>74,65.4109589,North,direct,0,38.0
25120,2019,cf,Female,pre,p4,l1,nopc,b/c,176500,3.0,1.2341,3515.53,324,not_neg,not_int,not_lpsm,438000.0,home,4U,7560.0,EXP,815,CIB,55-64,96.82890855,North,direct,0,46.0
25773,2019,,Male,pre,p1,l1,nopc,nob/c,646500,4.18,-0.7057,6265.95,192,not_neg,not_int,not_lpsm,638000.0,home,1U,5580.0,CIB,621,CIB,25-34,79.45402299,central,direct,1,57.0
25014,2019,cf,Sex Not Available,nopre,p1,l1,nopc,nob/c,386500,3.75,-0.25,2594.0,360,not_neg,not_int,not_lpsm,808000.0,home,1U,9420.0,CIB,863,EXP,65-74,92.53472222,North-East,direct,0,19.0
25149,2019,cf,Sex Not Available,,p4,l1,nopc,nob/c,546500,3.25,0.4629,6252.81,228,not_neg,not_int,not_lpsm,138000.0,home,2U,11220.0,CIB,776,EXP,>74,35.75949367,south,direct,0,21.0
25576,2019,cf,Male,nopre,p4,l1,nopc,b/c,286500,3.5,0.445,12030.0,228,not_neg,not_int,not_lpsm,328000.0,home,1U,2640.0,EQUI,653,CIB,55-64,69.50636943,North,direct,1,8.0
25385,2019,cf,Male,pre,p3,l1,opc,nob/c,1226500,5.0,-0.1642,6500.0,348,not_neg,not_int,not_lpsm,958000.0,home,1U,3180.0,CIB,547,EXP,65-74,72.60638298,south,direct,1,39.0
25087,2019,cf,Female,,p3,l1,nopc,nob/c,506500,3.125,0.5933,1772.02,336,not_neg,not_int,lpsm,238000.0,home,1U,12240.0,EXP,835,EXP,<25,69.50636943,North,direct,0,44.0
25522,2019,,Female,nopre,p1,l1,nopc,b/c,336500,4.75,1.0898,4620.0,360,not_neg,not_int,not_lpsm,488000.0,home,2U,27000.0,EXP,880,EXP,35-44,69.73684211,North,direct,0,
24919,2019,cf,Male,nopre,p4,l1,nopc,nob/c,256500,3.875,0.4438,1254.66,276,not_neg,not_int,not_lpsm,1008000.0,home,1U,8580.0,CRIF,863,CIB,35-44,89.24802111,central,direct,1,7.0
25719,2019,cf,Sex Not Available,pre,p1,l1,nopc,nob/c,86500,3.375,0.4192,2719.34,312,not_neg,int_only,not_lpsm,228000.0,home,2U,14580.0,CIB,812,EXP,35-44,71.06741573,south,direct,0,61.0
25744,2019,cf,Joint,nopre,p4,l1,nopc,b/c,986500,4.25,1.3059,5072.5,192,not_neg,not_int,not_lpsm,518000.0,home,4U,10380.0,EXP,693,EXP,45-54,51.5470297,North,direct,0,52.0
25296,2019,cf,Joint,nopre,p1,l1,nopc,nob/c,26500,3.125,0.7804,3725.18,156,not_neg,not_int,not_lpsm,1198000.0,home,1U,3000.0,CRIF,624,CIB,45-54,90.39634146,North,direct,0,30.0
25341,2019,cf,Male,,p4,l1,nopc,nob/c,546500,3.99,0.1033,6064.0,144,not_neg,not_int,not_lpsm,1508000.0,home,1U,3480.0,EXP,513,CIB,45-54,52.2810219,North,direct,0,50.0
25573,2019,cf,Joint,,p3,l1,opc,nob/c,416500,,-0.2724,8079.2,192,not_neg,not_int,lpsm,1018000.0,home,1U,6960.0,CRIF,884,CIB,45-54,59.64506173,central,direct,1,5.0
24968,2019,cf,Female,,p2,l2,nopc,nob/c,246500,,-0.0436,5831.95,288,not_neg,not_int,not_lpsm,238000.0,home,1U,8280.0,EXP,535,CIB,65-74,93.53932584,south,direct,0,6.0
24919,2019,ncf,Joint,nopre,p4,l1,opc,nob/c,636500,4.625,0.2438,4454.0,360,not_neg,not_int,not_lpsm,208000.0,home,1U,7020.0,EXP,605,CIB,45-54,77.61044177,North,direct,0,49.0
25596,2019,cf,Joint,,p1,l1,nopc,nob/c,906500,4.125,0.0759,939.2,180,neg_amm,not_int,not_lpsm,1138000.0,home,1U,3240.0,CRIF,552,CIB,45-54,66.81472081,south,direct,0,53.0
25413,2019,cf,Joint,nopre,p3,l1,nopc,nob/c,456500,4.99,0.3492,5764.2,180,not_neg,not_int,not_lpsm,1198000.0,home,1U,4200.0,CIB,834,EXP,>74,97.54273504,North,direct,0,46.0
25565,2019,cf,Joint,pre,p3,l1,opc,nob/c,106500,4.25,0.0258,5358.88,324,not_neg,not_int,not_lpsm,638000.0,home,1U,3000.0,CRIF,517,EXP,25-34,59.22818792,North,direct,1,22.0
25232,2019,cf,Male,pre,p1,l1,nopc,b/c,386500,3.49,0.6808,6869.63,324,neg_amm,not_int,not_lpsm,998000.0,home,4U,5580.0,CRIF,843,CIB,55-64,76.00154083,North-East,direct,0,17.0
25066,2019,ncf,Joint,nopre,p4,l1,nopc,b/c,1486500,5.5,0.1529,3520.2,312,not_neg,not_int,not_lpsm,268000.0,home,1U,9180.0,CIB,628,EXP,45-54,87.22570533,south,direct,0,31.0
