ID,year,loan_limit,Gender,approv_in_adv,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,LTV,Region,Security_Type,Status,dtir1
24934,2019,cf,Male,nopre,p4,l1,opc,nob/c,236500,5.5,0.2353,3900.0,240,not_neg,not_int,not_lpsm,788000.0,home,1U,6600.0,EXP,812,CIB,55-64,84.54773869,North,direct,0,43.0
25010,2019,,Male,nopre,p4,l1,nopc,nob/c,386500,3.625,1.4569,3240.0,360,not_neg,not_int,not_lpsm,1298000.0,home,1U,6360.0,EXP,758,CIB,35-44,34.10560345,North,direct,0,15.0
25772,2019,cf,Sex Not Available,nopre,p1,l1,nopc,nob/c,506500,,0.0945,7000.0,324,not_neg,not_int,not_lpsm,698000.0,home,1U,7740.0,CRIF,618,CIB,65-74,81.9579288,North,direct,1,47.0
25627,2019,cf,Sex Not Available,nopre,p3,l1,nopc,b/c,356500,3.75,0.0695,460.04,336,not_neg,not_int,not_lpsm,798000.0,home,1U,14100.0,CIB,536,EXP,55-64,66.81472081,central,direct,0,52.0
25618,2019,cf,Sex Not Available,nopre,p4,l2,nopc,b/c,456500,5.0,-0.3368,762.4,348,not_neg,not_int,not_lpsm,308000.0,home,1U,12600.0,CIB,597,CIB,45-54,72.60638298,North-East,direct,0,30.0
24935,2019,cf,Sex Not Available,pre,p3,l2,nopc,nob/c,666500,4.125,0.5677,3996.87,324,neg_amm,not_int,lpsm,198000.0,home,1U,3060.0,CIB,517,CIB,>74,98.29545455,North-East,direct,0,49.0
25180,2019,cf,Joint,nopre,p1,l1,nopc,nob/c,376500,4.18,0.8289,1678.75,324,neg_amm,not_int,lpsm,698000.0,home,1U,17340.0,EXP,727,EXP,35-44,93.1547619,North,direct,0,40.0
25183,2019,cf,Male,nopre,p3,l1,nopc,b/c,406500,3.875,0.6165,6549.46,144,not_neg,not_int,lpsm,808000.0,home,1U,10620.0,CRIF,608,CIB,35-44,59.25090253,south,direct,1,18.0
25894,2019,cf,Sex Not Available,nopre,p4,l1,opc,nob/c,566500,3.56,-0.7057,1481.59,228,not_neg,not_int,lpsm,228000.0,home,2U,3360.0,EXP,659,CIB,65-74,52.43732591,North,direct,0,57.0
25206,2019,ncf,Female,nopre,p3,l1,nopc,nob/c,226500,3.25,0.0513,5166.3,360,not_neg,not_int,not_lpsm,688000.0,home,1U,19020.0,EQUI,515,CIB,45-54,52.43732591,south,direct,0,51.0
